date,url,title,media_type,explanation,service_version,_airbyte_raw_id,_airbyte_extracted_at
2024-08-17,https://apod.nasa.gov/apod/image/2408/RocketGannaway_1100c.jpg,Sky Full of Arcs,image,"On August 11 a Rocket Lab Electron rocket launched from a rotating planet. With a small satellite on board its mission was dubbed A Sky Full of SARs (Synthetic Aperture Radar satellites), departing for low Earth orbit from Mahia Peninsula on New Zealand's north island. The fiery trace of the Electron's graceful launch arc is toward the east in this southern sea and skyscape, a composite of 50 consecutive frames taken over 2.5 hours. Fixed to a tripod, the camera was pointing directly at the South Celestial Pole, the extension of planet Earth's axis of rotation in to space. But no bright star marks that location in the southern hemisphere's night sky. Still, the South Celestial Pole is easy to spot. It lies at the center of the concentric star trail arcs that fill the skyward field of view.   Gallery: Perseid Meteor Shower 2024 and Aurorae",v1,6f46e19e-fbed-4d51-9ace-88522e81d310,2026-04-22 12:16:56.096105
2024-08-18,https://www.youtube.com/embed/PBL1RBj-P1g?rel=0,A Solar Prominence Eruption from SDO,video,"One of the most spectacular solar sights is an erupting prominence. In 2011, NASA's Sun-orbiting Solar Dynamic Observatory spacecraft imaged an impressively large prominence erupting from the surface. The dramatic explosion was captured in ultraviolet light in the featured time lapse video covering 90 minutes, where a new frame was taken every 24 seconds.  The scale of the prominence is huge -- the entire Earth would easily fit under the flowing  curtain of hot gas.  A solar prominence is channeled and sometimes held above the Sun's surface by the Sun's magnetic field. A quiescent prominence typically lasts about a month and may erupt in a Coronal Mass Ejection (CME) expelling hot gas into the Solar System.  The energy mechanism that creates a solar prominence is a continuing topic of research.  Our Sun is again near solar maximum and so very active, featuring numerous erupting prominences and CMEs, one of which resulted in picturesque auroras just over the past week.",v1,208eeec1-b28a-4734-b3bc-bb43bd2d229e,2026-04-22 12:16:56.096129
2024-08-19,https://apod.nasa.gov/apod/image/2408/Cocoon_Ventura_960.jpg,IC 5146: The Cocoon Nebula,image,"Inside the Cocoon Nebula is a newly developing cluster of stars. Cataloged as IC 5146, the beautiful nebula is nearly 15 light-years wide. Soaring high in northern summer night skies, it's located some 4,000 light years away toward the constellation of the Swan (Cygnus).  Like other star forming regions, it stands out in red, glowing, hydrogen gas excited by young, hot stars, and dust-reflected starlight at the edge of an otherwise invisible molecular cloud.  In fact, the bright star found near the center of this nebula is likely only a few hundred thousand years old, powering the nebular glow as it clears out a cavity in the molecular cloud's star forming dust and gas. A 48-hour long integration resulted in this exceptionally deep color view tracing tantalizing features within and surrounding the dusty stellar nursery.",v1,a86a555e-3f3b-4bbc-a7cc-e29778856fc8,2026-04-22 12:16:56.096146
2024-08-20,https://apod.nasa.gov/apod/image/2408/SupermoonPoseidon_Maragos_960.jpg,Supermoon Beyond the Temple of Poseidon,image,"A supermoon occurred yesterday. And tonight's moon should also look impressive.  Supermoons appear slightly larger and brighter than most full moons because they reach their full phase when slightly nearer to the Earth -- closer than 90 percent of all full moons.  This supermoon was also a blue moon given the definition that it is the third of four full moons occurring during a single season.  Blue moons are not usually blue, and a different definition holds that a blue moon is the second full moon that occurs during a single month.  The featured image captured the blue supermoon right near its peak size yesterday as it was rising beyond the Temple of Poseidon in Greece. This supermoon is particularly unusual in that it is the first of four successive supermoons, the next three occurring in September, October, and November.",v1,646b922a-6679-4a0b-80d3-662f9208b5b9,2026-04-22 12:16:56.096181
2024-08-21,https://apod.nasa.gov/apod/image/2408/12YearMap_Fermi_1080.jpg,Fermi's 12-year All-Sky Gamma-ray Map,image,"Forget X-ray vision — imagine what you could see with gamma-ray vision!  The featured all-sky map shows what the universe looks like to NASA's Fermi Gamma-ray Space Telescope.  Fermi sees light with energies about a billion times what the human eye can see, and the map combines 12 years of Fermi observations.  The colors represent the brightness of the gamma-ray sources, with brighter sources appearing lighter in color.  The prominent stripe across the middle is the central plane of our Milky Way galaxy.  Most of the red and yellow dots scattered above and below the Milky Way’s plane are very distant galaxies, while most of those within the plane are nearby pulsars.  The blue background that fills the image is the diffuse glow of gamma-rays from distant sources that are too dim to be detected individually.  Some gamma-ray sources remain unidentified and topics of research — currently no one knows what they are.",v1,f25d27f6-d230-4e0b-b270-7f7600568cfc,2026-04-22 12:16:56.096216
2024-08-22,https://apod.nasa.gov/apod/image/2408/DarkTowerCDK700-Selby1024.jpg,The Dark Tower in Scorpius,image,"In silhouette against a crowded star field along the tail of the arachnological constellation Scorpius, this dusty cosmic cloud evokes for some the image of an ominous dark tower. In fact, monstrous clumps of dust and molecular gas collapsing to form stars may well lurk within the dark nebula, a structure that spans almost 40 light-years across this gorgeous telescopic portrait. A cometary globule, the swept-back cloud is shaped by intense ultraviolet radiation from the OB association of very hot stars in NGC 6231, off the upper right corner of the scene. That energetic ultraviolet light also powers the globule's bordering reddish glow of hydrogen gas. Hot stars embedded in the dust can be seen as bluish reflection nebulae. This dark tower and associated nebulae are about 5,000 light-years away.   Growing Gallery: Moon Eclipses Saturn in August 2024",v1,a9cf87a0-a677-440a-ab09-5231aa26c8e5,2026-04-22 12:16:56.096236
2024-08-23,https://apod.nasa.gov/apod/image/2408/CTA1_15_75_Lelu1024.jpg,Supernova Remnant CTA 1,image,"There is a quiet pulsar at the heart of CTA 1. The supernova remnant was discovered as a source of emission at radio wavelengths by astronomers in 1960 and since identified as the result of the death explosion of a massive star. But no radio pulses were detected from the expected pulsar, the rotating neutron star remnant of the massive star's collapsed core. Seen about 10,000 years after the initial supernova explosion, the interstellar debris cloud is faint at optical wavelengths. CTA 1's visible wavelength emission from still expanding shock fronts is revealed in this deep telescopic image, a frame that spans about 2 degrees across a starfield in the northern constellation of Cepheus. While no pulsar has since been found at radio wavelengths, in 2008 the Fermi Gamma-ray Space Telescope detected pulsed emission from CTA 1, identifying the supernova remnant's rotating neutron star. The source has been recognized as the first in a growing class of pulsars that are quiet at radio wavelengths but pulse in high-energy gamma-rays.",v1,f846fd71-e981-47a1-b0bf-7bbe96c2edc4,2026-04-22 12:16:56.096253
2024-08-24,https://apod.nasa.gov/apod/image/2408/FijiMoonsetWangJin1060.jpg,South Pacific Shadowset,image,"The full Moon and Earth's shadow set together in this island skyscape. The alluring scene was captured Tuesday morning, August 20, from Fiji, South Pacific Ocean, planet Earth. For early morning risers shadowset in the western sky is a daily apparition. Still, the grey-blue shadow is often overlooked in favor of a brighter eastern horizon. Extending through the dense atmosphere, Earth's setting shadow is bounded above by a pinkish glow or anti-twilight arch. Known as the Belt of Venus, the arch's lovely color is due to backscattering of reddened light from the opposite horizon's rising Sun. Of course, the setting Moon's light is reddened by the long sight-line through the atmosphere. But on that date the full Moon could be called a seasonal Blue Moon, the third full Moon in a season with four full Moons. And even though the full Moon is always impressive near the horizon, August's full Moon is considered by some the first of four consecutive full Supermoons in 2024.",v1,75fe1ffc-cca8-48cf-bc11-873e9a392b44,2026-04-22 12:16:56.09627
2024-08-25,https://apod.nasa.gov/apod/image/2408/EnceladusStripes_Cassini_960.jpg,Fresh Tiger Stripes on Saturn's Enceladus,image,"Do underground oceans vent through canyons on Saturn's moon Enceladus?  Long features dubbed tiger stripes are known to be spewing ice from the moon's icy interior into space, creating a cloud of fine ice particles over the moon's South Pole and creating Saturn's mysterious E-ring.  Evidence for this has come from the robot Cassini spacecraft that orbited Saturn from 2004 to 2017.  Pictured here, a high resolution image of Enceladus is shown from a close flyby.  The unusual surface features dubbed tiger stripes are visible in false-color blue.  Why Enceladus is active remains a mystery, as the neighboring moon Mimas, approximately the same size, appears quite dead. An analysis of ejected ice grains has yielded evidence that complex organic molecules exist inside Enceladus. These large carbon-rich molecules bolster -- but do not prove -- that oceans under Enceladus' surface could contain life.   Explore Your Universe: Random APOD Generator",v1,f3dec2a3-2596-421a-9e18-35e5cce8621e,2026-04-22 12:16:56.096308
2024-08-26,https://www.youtube.com/embed/CwrvN0Q9_Sg?rel=0,Perseid Meteors Over Inner Mongolia,video,"Did you see it?  One of the more common questions during a meteor shower occurs because the time it takes for a meteor to flash is similar to the time it takes for a head to turn.  Possibly, though, the glory of seeing bright meteors shoot across the sky -- while knowing that they were once small pebbles on another world -- might make it all worthwhile, even if your observing partner(s) can't always share in your experience. The featured video is composed of short clips taken in Inner Mongolia, China during the 2023 Perseid Meteor Shower. Several bright meteors were captured while live-reaction audio was being recorded -- just as the meteors flashed.  This year's 2024 Perseids also produced many beautiful meteors. Another good meteor shower to watch for is the Geminids which peak yearly in mid-December, this year with relatively little competing glow from a nearly new Moon.   Your Sky Surprise: What picture did APOD feature on your birthday? (post 1995)",v1,18d8765d-5753-4f8c-8c38-802cbff586f6,2026-04-22 12:16:56.096341
2024-08-27,https://apod.nasa.gov/apod/image/2408/MoonEclipsesSaturn_Sanz_960.jpg,Moon Eclipses Saturn,image,"What if Saturn disappeared?  Sometimes, it does.  It doesn't really go away, though, it just disappears from view when our Moon moves in front.  Such a Saturnian eclipse, more formally called an occultation, was visible along a long swath of Earth -- from Peru, across the Atlantic Ocean, to Italy -- only a few days ago.  The featured color image is a digital fusion of the clearest images captured during the event and rebalanced for color and relative brightness between the relatively dim Saturn and the comparatively bright Moon. Saturn and the comparative bright Moon.  The exposures were all taken from Breda, Catalonia, Spain, just before occultation. Eclipses of Saturn by our Moon will occur each month for the rest of this year. Each time, though, the fleeting event will be visible only to those with clear skies -- and the right location on Earth.   Gallery: Moon Eclipses Saturn in August 2024",v1,3aaca856-c1b3-450c-9f9a-039a23a368a7,2026-04-22 12:16:56.096359
2024-08-28,https://apod.nasa.gov/apod/image/2408/Tulip_Shastry_1080.jpg,Tulip Nebula and Black Hole Cygnus X-1,image,"When can you see a black hole, a tulip, and a swan all at once? At night -- if the timing is right, and if your telescope is pointed in the right direction.  The complex and beautiful Tulip Nebula blossoms about 8,000 light-years away toward the constellation of Cygnus the Swan.  Ultraviolet radiation from young energetic stars at the edge of the Cygnus OB3 association, including O star HDE 227018, ionizes the atoms and powers the emission from the Tulip Nebula.  Stewart Sharpless cataloged this nearly 70 light-years across reddish glowing cloud of interstellar gas and dust in 1959, as Sh2-101. Also in the featured field of view is the black hole Cygnus X-1, which is also a microquasar because it is one of strongest X-ray sources in planet Earth's sky. Blasted by powerful jets from a lurking black hole, its fainter bluish curved shock front is only faintly visible beyond the cosmic Tulip's petals, near the right side of the frame.   Back to School? Learn Science with NASA",v1,b3a3212f-6a5b-4e0f-aa22-9f90040f046b,2026-04-22 12:16:56.096376
2024-08-29,https://apod.nasa.gov/apod/image/2408/M17SwanMaxant_1024.jpg,Star Factory Messier 17,image,"A nearby star factory known as Messier 17 lies some 5,500 light-years away in the nebula-rich constellation Sagittarius. At that distance, this 1.5 degree wide field-of-view would span about 150 light-years. In the sharp color composite image faint details of the region's gas and dust clouds are highlighted with narrowband image data against a backdrop of central Milky Way stars. The stellar winds and energetic radiation from hot, massive stars already formed from M17's stock of cosmic gas and dust have slowly carved away at the remaining interstellar material, producing the nebula's cavernous appearance and the undulating shapes within. A popular stop on telescopic tours of the cosmos, M17 is also known as the Omega or the Swan Nebula.",v1,fd3c3e2b-006b-49c3-8e5a-0668a86ce98d,2026-04-22 12:16:56.096392
2024-08-30,https://apod.nasa.gov/apod/image/2408/lorand_fenyes_hold_0016_Moretus_hegyvidek1024c.jpg,Southern Moonscape,image,"The Moon's south pole is toward the top left of this detailed telescopic moonscape. Captured on August 23, it looks across the rugged southern lunar highlands. The view's foreshortened perspective heightens the impression of a dense field of craters and makes the craters themselves appear more oval shaped close to the lunar limb. Prominent near center is 114 kilometer diameter crater Moretus. Moretus is young for a large lunar crater and features terraced inner walls and a 2.1 kilometer high, central peak, similar in appearance to the more northerly young crater Tycho. Mountains visible along the lunar limb at the top can rise about 6 kilometers or so above the surrounding terrain. Close to the lunar south pole, permanently shadowed crater floors with expected reservoirs of water-ice have made the rugged south polar region of the Moon a popular target for exploration.",v1,0dcef91c-d59f-4aef-967c-52412ca9e0b1,2026-04-22 12:16:56.09642
2024-08-31,https://apod.nasa.gov/apod/image/2408/NGC7769_70_71_Mandel_1024.jpg,IFN and the NGC 7771 Group,image,"Galaxies of the NGC 7771 Group are featured in this intriguing skyscape. Some 200 million light-years distant toward the constellation Pegasus, NGC 7771 is the large, edge-on spiral near center, about 75,000 light-years across, with two smaller galaxies below it. Large spiral NGC 7769 is seen face-on to the right. Galaxies of the NGC 7771 group are interacting, making repeated close passages that will ultimately result in galaxy-galaxy mergers on a cosmic timescale. The interactions can be traced by distortions in the shape of the galaxies themselves and faint streams of stars created by their mutual gravitational tides. But a clear view of this galaxy group is difficult to come by as the deep image also reveals extensive clouds of foreground dust sweeping across the field of view. The dim, dusty galactic cirrus clouds are known as Integrated Flux Nebulae. The faint IFN reflect starlight from our own Milky Way Galaxy and lie only a few hundred light-years above the galactic plane.",v1,52bef41d-6328-4551-b404-19db8c548e3d,2026-04-22 12:16:56.096455
2024-09-01,https://apod.nasa.gov/apod/image/2409/SaturnMoon_Sojuel_960.jpg,The Moon Dressed Like Saturn,image,"Why does Saturn appear so big? It doesn't -- what is pictured are foreground clouds on Earth crossing in front of the Moon. The Moon shows a slight crescent phase with most of its surface visible by reflected Earthlight, known as Da Vinci glow. The Sun directly illuminates the brightly lit lunar crescent from the bottom, which means that the Sun must be below the horizon and so the image was taken before sunrise.  This double take-inducing picture was captured on 2019 December 24, two days before the Moon slid in front of the Sun to create a solar eclipse. In the foreground, lights from small Guatemalan towns are visible behind the huge volcano Pacaya.    Your Sky Surprise: What picture did APOD feature on your birthday? (post 1995)",v1,5faa0550-98d0-4698-95e6-c0407e762338,2026-04-22 12:16:56.096472
2024-09-02,https://apod.nasa.gov/apod/image/2409/SunTriangle_Vanoni_960.jpg,A Triangular Prominence Hovers Over the Sun,image,"Why is there a triangle hovering over the Sun?  Although the shape is unusual, the type of structure is not: it is part of an evolving solar prominence.  Looping magnetic fields on the Sun channel the flow of energetic particles, sometimes holding glowing gaseous structures aloft for months.  A prominence glows brightly because it contains particularly hot, dense, or opaque solar plasma. The surprising triangular structure occurred last week. Larger than our Earth, the iconic prominence was imaged by several solar photographers and documented by NASA's Solar Dynamic Observatory to form and violently dissipate in about a day. The featured image was captured in a color of red light emitted strongly by hydrogen.  Below, solar fibrils carpet the Sun's chromosphere, while the background sky is so faint in comparison that no stars are visible.  Our Sun's surface has been quite active this year.",v1,865237b6-b2f2-49fd-b2bd-a8728287c51f,2026-04-22 12:16:56.096488
2024-09-03,https://apod.nasa.gov/apod/image/2409/MoonPleiades_Dyer_960.jpg,Quarter Moon and Sister Stars,image,"Nine days ago, two quite different sky icons were imaged rising together. Specifically, Earth's Moon shared the eastern sky with the sister stars of the Pleiades cluster, as viewed from Alberta, Canada.  Astronomical images of the well-known Pleiades often show the star cluster's alluring blue reflection nebulas, but here they are washed-out by the orange moonrise sky. The half-lit Moon, known as a quarter moon, is overexposed, although the outline of the dim lunar night side can be seen by illuminating earthshine, light first reflected from the Earth. The featured image is a composite of eight successive exposures with brightnesses adjusted to match what the human eye would see.  The Moon passes nearly -- or directly -- in front of the Pleaides once a month.",v1,7039d9fb-df46-45ce-bab6-5b45d04bce60,2026-04-22 12:16:56.096522
2024-09-04,https://apod.nasa.gov/apod/image/2409/Bat_Taivalnaa_960.jpg,NGC 6995: The Bat Nebula,image,"Can you see the bat?  It haunts this cosmic close-up of the eastern Veil Nebula.  The Veil Nebula itself is a large supernova remnant, the expanding debris cloud from the death explosion of a massive star. While the Veil is roughly circular in shape and covers nearly 3 degrees on the sky toward the constellation of the Swan (Cygnus), NGC 6995, known informally as the Bat Nebula, spans only 1/2 degree, about the apparent size of the Moon. That translates to 12 light-years at the Veil's estimated distance, a reassuring 1,400 light-years from planet Earth. In the composite of image data recorded through narrow band filters, emission from hydrogen atoms in the remnant is shown in red with strong emission from oxygen atoms shown in hues of blue. Of course, in the western part of the Veil lies another seasonal apparition: the Witch's Broom Nebula.   Teachers & Students: Ideas for using APOD in the classroom",v1,e827402b-1574-4e03-8404-e138412958f5,2026-04-22 12:16:56.096545
2024-09-05,https://apod.nasa.gov/apod/image/2409/NGC247-Hag-Ben1024.JPG,NGC 247 and Friends,image,"About 70,000 light-years across, NGC 247 is a spiral galaxy smaller than our Milky Way. Measured to be only 11 million light-years distant it is nearby though. Tilted nearly edge-on as seen from our perspective, it dominates this telescopic field of view toward the southern constellation Cetus. The pronounced void on one side of the galaxy's disk recalls for some its popular name, the Needle's Eye galaxy. Many background galaxies are visible in this sharp galaxy portrait, including the remarkable string of four galaxies just below and left of NGC 247 known as Burbidge's Chain. Burbidge's Chain galaxies are about 300 million light-years distant. NGC 247 itself is part of the Sculptor Group of galaxies along with shiny spiral NGC 253.",v1,26e5d15e-94fc-401f-90d5-a27ae1a83349,2026-04-22 12:16:56.096561
2024-09-06,https://apod.nasa.gov/apod/image/2409/NeptuneTriton_webb1059.png,Ringed Ice Giant Neptune,image,"Ringed ice giant Neptune lies near the center of this sharp near-infrared image from the James Webb Space Telescope. The dim and distant world is the farthest planet from the Sun, about 30 times farther away than planet Earth. But in the stunning Webb view, the planet's dark and ghostly appearance is due to atmospheric methane that absorbs infrared light. High altitude clouds that reach above most of Neptune's absorbing methane easily stand out in the image though. Coated with frozen nitrogen, Neptune's largest moon Triton is brighter than Neptune in reflected sunlight, seen at the upper left sporting the Webb telescope's characteristic diffraction spikes. Including Triton, seven of Neptune's 14 known moons can be identified in the field of view. Neptune's faint rings are striking in this space-based planetary portrait. Details of the complex ring system are seen here for the first time since Neptune was visited by the Voyager 2 spacecraft in August 1989.",v1,45ed7b21-570a-472f-9161-781c3e3bff50,2026-04-22 12:16:56.096591
2024-09-07,https://apod.nasa.gov/apod/image/2409/PIA11826_c.jpg,Small Moon Deimos,image,"Mars has two tiny moons, Phobos and Deimos, named for the figures in Greek mythology Fear and Panic. Detailed surface views of smaller moon Deimos are shown in both these panels. The images were taken in 2009, by the HiRISE camera on board the Mars Reconnaissance Orbiter spacecraft, NASA's long-lived interplanetary internet satellite. The outermost of the two Martian moons, Deimos is one of the smallest known moons in the Solar System, measuring only about 15 kilometers across.  Both Martian moons were discovered in 1877 by Asaph Hall, an American astronomer working at the US Naval Observatory in Washington D.C. But their existence was postulated around 1610 by Johannes Kepler, the astronomer who derived the laws of planetary motion. In this case, Kepler's prediction was not based on scientific principles, but his writings and ideas were so influential that the two Martian moons are discussed in works of fiction such as Jonathan Swift's Gulliver's Travels, written in 1726, over 150 years before their discovery.",v1,fff63a5c-75ce-40a5-a057-bf57dec01d47,2026-04-22 12:16:56.096775
2024-09-08,https://apod.nasa.gov/apod/image/2409/M31_HstSubaruGendler_960.jpg,M31: The Andromeda Galaxy,image,"The most distant object easily visible to the unaided eye is M31, the great Andromeda Galaxy. Even at some two and a half million light-years distant, this immense spiral galaxy -- spanning over 200,000 light years -- is visible, although as a faint, nebulous cloud in the constellation Andromeda. A bright yellow nucleus, dark winding dust lanes, and expansive spiral arms dotted with blue star clusters and red nebulae, are recorded in this stunning telescopic image which combines data from orbiting Hubble with ground-based images from Subaru and Mayall. In only about 5 billion years, the Andromeda galaxy may be even easier to see -- as it will likely span the entire night sky -- just before it merges with, or passes right by, our Milky Way Galaxy.   Teachers & Students: Ideas for using APOD in the classroom",v1,14d1c8b1-4c9e-4d27-9657-a1709e021301,2026-04-22 12:16:56.096896
2024-09-09,https://apod.nasa.gov/apod/image/2409/MarsPan_ExpressLuck_1080.jpg,"Mars: Moon, Craters, and Volcanos",image,"If you could fly over Mars, what might you see? The featured image shows exactly this in the form of a Mars Express vista captured over a particularly interesting region on Mars in July. The picture's most famous feature is Olympus Mons, the largest volcano in the Solar System, visible on the upper right.  Another large Martian volcano is visible on the right horizon: Pavonis Mons. Several circular impact craters can be seen on the surface of the aptly named red planet. Impressively, this image was timed to capture the dark and doomed Martian moon Phobos, visible just left of center.  The surface feature on the lower left, known as Orcus Patera, is unusual for its large size and oblong shape, and mysterious because the processes that created it still remain unknown.  ESA's robotic Mars Express spacecraft was launched in 2003 and, among many notable science discoveries, bolstered evidence that Mars was once home to large bodies of water.",v1,4a8516b9-e96a-48ae-a67e-130401211b7a,2026-04-22 12:16:56.096993
2024-09-10,https://apod.nasa.gov/apod/image/2409/OrionOrange_Grelin_1080.jpg,Horsehead and Orion Nebulas,image,"The dark Horsehead Nebula and the glowing Orion Nebula are contrasting cosmic vistas. Adrift 1,500 light-years away in one of the night sky's most recognizable constellations, they appear in opposite corners of the above stunning mosaic. The familiar Horsehead nebula appears as a dark cloud, a small silhouette notched against the long glow of hydrogen -- here shown in gold -- at the lower left. Alnitak is the easternmost star in Orion's belt and is seen as the bright star to the left of the Horsehead. Just below Alnitak is the Flame Nebula, with clouds of bright emission and dramatic dark dust lanes. The magnificent emission region, the Orion Nebula (aka M42), lies at the upper right. Immediately to its left is a prominent reflection nebula sometimes called the Running Man. Pervasive tendrils of glowing hydrogen gas are easily traced throughout the region.   Astrophysicists: Browse 3,500+ codes in the Astrophysics Source Code Library",v1,7863b05d-a3df-41d7-9ec7-1528b35f2e1b,2026-04-22 12:16:56.09709
2024-09-11,https://apod.nasa.gov/apod/image/2409/NightTatra_Rosadzinski_960.jpg,A Night Sky over the Tatra Mountains,image,"A natural border between Slovakia and Poland is the Tatra Mountains. A prominent destination for astrophotographers, the Tatras are the highest mountain range in the Carpathians. In the featured image taken in May, one can see the center of our Milky Way galaxy with two of its famous stellar nurseries, the Lagoon and Omega Nebula, just over the top of the Tatras. Stellar nurseries are full of ionized hydrogen, a fundamental component for the formation of Earth-abundant water. As a fundamental ingredient in all known forms of life, water is a crucial element in the Universe. Such water can be seen in the foreground in the form of the Bialka River.   Portal Universe: Random APOD Generator",v1,d93be7c3-32dc-40c1-8467-8afaa273d49d,2026-04-22 12:16:56.097183
2024-09-12,https://apod.nasa.gov/apod/image/2409/NGC1333Webb1024.jpg,Young Star Cluster NGC 1333,image,"This spectacular mosaic of images from the James Webb Space Telescope peers into the heart of young star cluster NGC 1333. A mere 1,000 light-years distant toward the heroic constellation Perseus, the nearby star cluster lies at the edge of the large Perseus molecular cloud. Part of Webb's deep exploration of the region to identify low mass brown dwarf stars and free floating planets, the space telescope's combined field of view spans nearly 2 light-years across the dusty cluster's turbulent stellar nursery. In fact, NGC 1333 is known to harbor stars less than a million years old, though most are hidden from optical telescopes by the pervasive stardust. The chaotic environment may be similar to one in which our own Sun formed over 4.5 billion years ago.",v1,a6b561b6-9118-47cb-bb58-358cff7c5cd9,2026-04-22 12:16:56.097242
2024-09-13,https://apod.nasa.gov/apod/image/2409/iss071e564695_1024.jpg,Aurora Australis and the International Space Station,image,"This snapshot from the International Space Station was taken on August 11 while orbiting about 430 kilometers above the Indian Ocean, Southern Hemisphere, planet Earth. The spectacular view looks south and east, down toward the planet's horizon and through red and green curtains of aurora australis. The auroral glow is caused by emission from excited oxygen atoms in the extremely rarefied upper atmosphere still present at the level of the orbiting outpost. Green emission from atomic oxygen dominates this scene at altitudes of 100 to 250 kilometers, while red emission from atomic oxygen can extend as high as 500 kilometers altitude. Beyond the glow of these southern lights, this view from low Earth orbit reveals the starry sky from a southern hemisphere perspective. Stars in Orion's belt and the Orion Nebula are near the Earth's limb just left of center. Sirius, alpha star of Canis Major and brightest star in planet Earth's night is above center along the right edge of the southern orbital skyscape.  Looking Up: International Observe the Moon Night",v1,ef51f86d-c32c-4ff0-8ca8-7af210a347e0,2026-04-22 12:16:56.097266
2024-09-14,https://apod.nasa.gov/apod/image/2409/Moonalisa_Example1024.jpg,The Moona Lisa,image,"Only natural colors of the Moon in planet Earth's sky appear in this creative visual presentation. Arranged as pixels in a framed image, the lunar disks were photographed at different times. Their varying hues are ultimately due to reflected sunlight affected by changing atmospheric conditions and the alignment geometry of Moon, Earth, and Sun. Here, the darkest lunar disks are the colors of earthshine. A description of earthshine, in terms of sunlight reflected by Earth's oceans illuminating the Moon's dark surface, was written over 500 years ago by Leonardo da Vinci.  But stand farther back from your screen or just shift your gaze to the smaller versions of the image. You might also see one of da Vinci's most famous works of art.  Tonight: International Observe the Moon Night",v1,5f38e015-3333-4ac8-957d-d09d43fd53ce,2026-04-22 12:16:56.097303
2024-09-15,https://apod.nasa.gov/apod/image/2409/ManInMoon_Caxete_1080.jpg,Find the Man in the Moon,image,"Have you ever seen the Man in the Moon? This common question plays on the ability of humans to see pareidolia -- imagining familiar icons where they don't actually exist. The textured surface of Earth's full Moon is home to numerous identifications of iconic objects, not only in modern western culture but in world folklore throughout history. Examples, typically dependent on the Moon's perceived orientation, include the Woman in the Moon and the Rabbit in the Moon. One facial outline commonly identified as the Man in the Moon starts by imagining the two dark circular areas -- lunar maria -- here just above the Moon's center, to be the eyes.  Surprisingly, there actually is a man in this Moon image -- a close look will reveal a real person -- with a telescope -- silhouetted against the Moon. This well-planned image was taken in 2016 in Cadalso de los Vidrios in Madrid, Spain.   Observe the Moon Night: NASA Coverage",v1,a1ce682f-33ff-4d62-a33f-913076141161,2026-04-22 12:16:56.097353
2024-09-16,https://apod.nasa.gov/apod/image/2409/MercuryCaloris_BepiColombo_960.jpg,Mercury's Vivaldi Crater from BepiColombo,image,"Why does this large crater on Mercury have two rings and a smooth floor?  No one is sure.  The unusual feature called Vivaldi Crater spans 215 kilometers and was imaged again in great detail by ESA's and JAXA's robotic BepiColombo spacecraft on a flyby earlier this month. A large circular feature on a rocky planet or moon is usually caused by either an impact by a small asteroid or a comet fragment, or a volcanic eruption. In the case of Vivaldi, it is possible that both occurred -- a heavy strike that caused a smooth internal lava flow.  Double-ringed craters are rare, and the cause of the inner rings remains a topic of research.  The speed-slowing gravity-assisted flyby of Mercury by BepiColombo was in preparation for the spacecraft entering orbit around the Solar System's innermost planet in 2026.",v1,8cd224b5-24ea-49f3-a45b-d4857a5c7abb,2026-04-22 12:16:56.097388
2024-09-17,https://apod.nasa.gov/apod/image/2409/HeartMelotte_McInnis_960.jpg,Melotte 15 in the Heart Nebula,image,"Cosmic clouds form fantastic shapes in the central regions of emission nebula IC 1805. The clouds are sculpted by stellar winds and radiation from massive hot stars in the nebula's newborn star cluster, Melotte 15. About 1.5 million years young, the cluster stars are scattered in this colorful skyscape, along with dark dust clouds in silhouette against glowing atomic gas. A composite of narrowband and broadband telescopic images, the view spans about 15 light-years and includes emission from ionized hydrogen, sulfur, and oxygen atoms mapped to green, red, and blue hues in the popular Hubble Palette. Wider field images reveal that IC 1805's simpler, overall outline suggests its popular name - the Heart Nebula. IC 1805 is located about 7,500 light years away toward the boastful constellation Cassiopeia.",v1,40786efc-0853-47fa-bba4-3d839e973723,2026-04-22 12:16:56.097407
2024-09-18,https://apod.nasa.gov/apod/image/2409/Mermaid_Corke_1080.jpg,The Mermaid Nebula Supernova Remnant,image,"New stars are born from the remnants of dead stars. The gaseous remnant of the gravitational collapse and subsequent death of a very massive star in our Milky Way created the G296.5+10.0 supernova remnant, of which the featured Mermaid Nebula is part. Also known as the Betta Fish Nebula, the Mermaid Nebula makes up part of an unusual subclass of supernova remnants that are two-sided and nearly circular. Originally discovered in X-rays, the filamentary nebula is a frequently studied source also in radio and gamma-ray light.  The blue color visible here originates from doubly ionized oxygen (OIII), while the deep red is emitted by hydrogen gas. The nebula's mermaid-like shape has proven to be useful for measurements of the interstellar magnetic field.   Growing Gallery: Last night's supermoon eclipse",v1,c86d4357-9497-4fd5-b08c-56ca02463435,2026-04-22 12:16:56.097481
